1.37011E+18,"A Bryan-College Station COVID-19 vigil will take place in Rudder Plaza on @TAMU’s campus today from 6-8 p.m.

Attendees are encouraged to maintain social distance and double mask. https://t.co/tkZr0StwB1",2021-03-11T20:25:07.000Z,2363436115,00a4bbcc0dcd7572,,en
1.36938E+18,Putting all my TAMU COVID relief into $AABB 🤪,2021-03-09T20:28:52.000Z,1717114458,00a4bbcc0dcd7572,,en
1.3679E+18,"Just in: Texas A&amp;M is keeping its face mask policy and other COVID-19 protocols in place for the remainder of the semester. 

At the end of it, each campus in the system will be allowed to review and make changes based on local conditions at that time. 

Source:@tamusystem https://t.co/8gfKfD71dT",2021-03-05T17:51:18.000Z,16292883,00a4bbcc0dcd7572,,en
1.36714E+18,"10% of tamu’s student body had or currently has covid-19, 500k people have died in the US from covid, i talk to ppl every day at work who have covid whose entire lives are changed &amp; don’t know if they’ll make it. so, despite greg abb*tt’s stupid decision, wear your fucking masks",2021-03-03T15:32:12.000Z,1035622400,00a4bbcc0dcd7572,,en
1.36712E+18,@TAMU y’all better keep face coverings as a requirement on campus bc covid cases are still rampant 😀,2021-03-03T14:45:00.000Z,1035622400,00a4bbcc0dcd7572,,en
1.36468E+18,"Texas A&amp;M men’s basketball at Missouri scheduled for Saturday postponed because of COVID-19 issues with A&amp;M program — Aggies’ 8th straight postponement and they will not play a game in February. 
One regular season game remaining on March 3, at Reed vs. MSU.",2021-02-24T20:41:20.000Z,46845373,9ce0f1d2eb5998ce,,en
1.36439E+18,"@Travis_L_Brown @TAMU Dont be shy, admit you care more about money than COVID :)",2021-02-24T01:55:05.000Z,1594771088,00a4bbcc0dcd7572,,en
1.35989E+18,Texas A&amp;M men's basketball game against Florida postponed due to COVID-19 https://t.co/mRZt9n7LDH,2021-02-11T15:41:26.000Z,170139958,00a4bbcc0dcd7572,,en
1.35989E+18,"Texas A&amp;M men at Florida scheduled for Saturday has been postponed, Aggies’ 4th consecutive postponement because of COVID-19 issues within the program: https://t.co/VNcJTERfl1",2021-02-11T15:36:46.000Z,46845373,9ce0f1d2eb5998ce,,en
1.35844E+18,Texas A&amp;M men’s basketball’s matchup with Georgia postponed due to COVID-19 https://t.co/lme9BcPURG,2021-02-07T15:49:07.000Z,170139958,00a4bbcc0dcd7572,,en
1.35736E+18,Texas A&amp;M men’s basketball game at Arkansas postponed because of COVID issues within A&amp;M program. Aggies’ home game vs. Vandy that was scheduled for last night postponed prior: https://t.co/9NanPdQQ2F,2021-02-04T15:50:31.000Z,46845373,9ce0f1d2eb5998ce,,en
1.35675E+18,"Texas A&amp;M men's basketball pauses activity, postpones Vanderbilt game, due to positive COVID-19 tests https://t.co/Py6rKLOfRu",2021-02-02T23:49:01.000Z,170139958,00a4bbcc0dcd7572,,en
1.35675E+18,@freyajmanuel @TAMU these are the COVID precautions you’ve provided us?,2021-02-02T23:27:49.000Z,1035622400,00a4bbcc0dcd7572,,en
1.35674E+18,Texas A&amp;M’s home game scheduled for Wednesday night vs. Vanderbilt postponed because of multiple positive COVID-19 tests within A&amp;M program: https://t.co/DRXdqtJUk8,2021-02-02T23:19:44.000Z,46845373,9ce0f1d2eb5998ce,,en
1.35194E+18,Texas A&amp;M's men's basketball team at Vanderbilt postponed due to COVID-19 https://t.co/eBPkbmU13b,2021-01-20T17:03:44.000Z,170139958,00a4bbcc0dcd7572,,en
1.34479E+18,"In my mind, 2020 was the Before Times followed by the Coronavirus Times

But the first in this thread of the 12 most-read 2020 articles is 

“Local officials investigate Texas A&amp;M student for possible coronavirus” — Jan. 23, 2020

Interesting thread https://t.co/rlyQlHBn70",2020-12-31T23:28:35.000Z,9.48646E+17,9ce0f1d2eb5998ce,,en
1.34443E+18,Do you plan to get tested for Covid in the New Year? I have an update and live report at six.  @hfallskbtx @KBTXNews @tamu @KBTXRusty @KBTXKarla https://t.co/QecW3nUDIy,2020-12-30T23:58:35.000Z,205388358,00a4bbcc0dcd7572,,en
1.33639E+18,@wxbrad Cincy has covid issues. It needs to be TAMU,2020-12-08T19:01:47.000Z,2227415623,00a4bbcc0dcd7572,,en
1.33392E+18,An update at six on local COVID-19 testing. I’ll have a live report. @hfallskbtx @KBTXNews  @tamu @BrazosCoHD https://t.co/oDkANgJvE6,2020-12-01T23:48:23.000Z,205388358,00a4bbcc0dcd7572,,en
1.33206E+18,Drone helping Texas A&amp;M keep athletics facilities free of COVID-19 https://t.co/j5m5kHO5yR,2020-11-26T20:41:49.000Z,170139958,00a4bbcc0dcd7572,,en
1.33093E+18,Great last day w/ my fellow weather Aggies. BTHO COVID. Class of '23. A A A A A Gig Em. @TAMU https://t.co/M5ewHpiPlt,2020-11-23T17:55:30.000Z,9.64889E+17,00a4bbcc0dcd7572,,en
1.32883E+18,"Texas A&amp;M men’s basketball will no longer play in preseason tournament in South Dakota, citing COVID concerns: https://t.co/RlEpEwJejR",2020-11-17T22:35:10.000Z,46845373,9ce0f1d2eb5998ce,,en
1.3284E+18,"With cases spiking in Texas, @TAMU is asking ALL students to get tested for COVID-19. https://t.co/eLMKOg8Wsr",2020-11-16T17:58:46.000Z,2233426202,9ce0f1d2eb5998ce,,en
1.32759E+18,"Kappa Alpha Theta becomes the third sorority to have an outbreak of COVID-19 cases.

https://t.co/XeMxLKiKkm",2020-11-14T12:46:43.000Z,16292883,00a4bbcc0dcd7572,,en
