author id,created_at,geo,id,lang,tweet
810868670515859457,2020-08-28 18:58:37+00:00, ,1299421146094481408,en,Free testing is available for students faculty and staff who have symptoms or have been in close contact with known or suspected cases Those who test positive for COVID19 or are have symptoms are required to selfreport through the COVID19 Report Form  
85628305,2020-08-28 18:58:09+00:00, ,1299421025294258184,en,Free testing is available for students faculty and staff who have symptoms or have been in close contact with known or suspected cases Those who test positive for COVID19 or are have symptoms are required to selfreport through the COVID19 Report Form  
633425156,2020-08-28 18:52:40+00:00, ,1299419648186875904,en,COVID quarantine weight gain Learn dance to work it off with Ballet Folklorico Celestial    Informationals Monday August 31st 7 PM  Wednesday September 2nd 7 PM  
1513948160,2020-08-28 18:21:05+00:00, ,1299411697510252546,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
46326721,2020-08-28 18:18:32+00:00, ,1299411055769198592,en,Texas AampM UniversityCommerce has announced the Lions plans for intercollegiate athletics competition 
2571783414,2020-08-28 18:13:15+00:00, ,1299409726569054215,en,Are you fucking kidding me I have to wait outside for this random COVID testing In this hot ass Texas heat Fuck AampM 
44626412,2020-08-28 18:12:13+00:00, ,1299409467205996548,en, How come my son whose best friend at AampM tested positive last week on campus documented his exposure and self reported on your site was was never asked to take a covid test or isolate
845009062341292033,2020-08-28 17:56:29+00:00, ,1299405506277249025,en,  Thank you for reaching out All campus information regarding COVID19 is located at  testing isolation guidance university resources amp additional info We will continue to share new developments as they arise Follow  amp  for more
30002837,2020-08-28 17:45:00+00:00, ,1299402617295114240,en, Texas AampM Commerce says they wont play football this fall or next spring and will focus on coming back in the fall of 2021 
1266567585430200320,2020-08-28 17:33:32+00:00, ,1299399730259267585,en,RT      Texas AampM donated veterinary supplies that could be used in human coronavi
26318622,2020-08-28 17:30:32+00:00, ,1299398978144997376,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
710191136980279296,2020-08-28 16:59:59+00:00, ,1299391287687249922,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
2771985397,2020-08-28 16:46:24+00:00, ,1299387872118812672,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
16625091,2020-08-28 16:01:55+00:00, ,1299376676401328128,en,As Hurricane Laura intensified into a Category 4 storm public officials had to make decisions about evacuation during a time of sheltering in place Researchers at Texas AampM University developed a risk index to guide decisionmaking processes
30380195,2020-08-28 15:08:43+00:00, ,1299363287482601477,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
35044686,2020-08-28 15:04:11+00:00, ,1299362145067565061,en,CVMBS associate professor Dr Sarah Hamer was featured on The Pet Buzz podcast to discuss her current research studying the degree to which pets are infected with SARSCoV2 Listen to it her segment here at timestamp 2450
1286005002,2020-08-28 14:45:21+00:00, ,1299357408318365697,en, and  will be cohosting monthly  webinars to help you with keeping  during   training this fall check out SchoolPestNews for more info      
1252712930233257984,2020-08-28 14:35:10+00:00, ,1299354846345211905,en, talked to Angela Clendenin  about a decline in  testing among hotspot states
51114128,2020-08-28 14:19:20+00:00, ,1299350858182819840,en,RT  The Texas AampM Engineering Experiment Stations Clean Energy Incubator has received a 50000 grant from the Wells Fargo I
928876209211166721,2020-08-28 14:14:21+00:00, ,1299349604320804867,en,RT  The North Texas Food Bank will distribute food on Friday August 28 8 am  11 am while supply lasts at Lone Sta
1578734719,2020-08-28 14:03:17+00:00, ,1299346820146098176,en,The Texas AampM Engineering Experiment Stations Clean Energy Incubator has received a 50000 grant from the Wells Fargo Innovation Incubator as part of its program to help startup companies retain staff and cope with the impacts of COVID19See story  
576386309,2020-08-28 14:00:01+00:00, ,1299345999517954048,en,Complex situation Officials from the Brazos County Health District and Texas AampM discussed the universitys multipronged response to the coronavirus pandemic on Thursday
1408661088,2020-08-28 13:10:01+00:00, ,1299333417067319297,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
19811171,2020-08-28 12:15:00+00:00, ,1299319571170701314,en,Complex situation Officials from the Brazos County Health District and Texas AampM discussed the universitys multipronged response to the coronavirus pandemic on Thursday
291767466,2020-08-28 11:36:37+00:00, ,1299309909155213312,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
1884461654,2020-08-28 11:35:05+00:00, ,1299309524332023810,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
1163053338667208704,2020-08-28 10:52:04+00:00, ,1299298701844905986,en,      You Know this test is not a game changer  It can only test people who are obviously sick with covid19 as it is only allowed to test Symptomatic patients 2 weeks after initial infections NO GOODWe need a test which tests Asymptomatic as they are the silent spreaders
1032798773783789573,2020-08-28 10:40:57+00:00, ,1299295901924519938,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
2798085656,2020-08-28 10:28:42+00:00, ,1299292819933331458,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
2798085656,2020-08-28 10:28:34+00:00, ,1299292784835334144,en,RT  BREAKING Texas AampM has launched their COVID19 dashboard What we know 407 AampM students have tested positive for C
1479957379,2020-08-28 09:30:36+00:00, ,1299278199159914496,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
948646406474084354,2020-08-28 09:07:32+00:00, ,1299272394796867585,en,RT  From 08142020 to 08252020 12 day period 497 COVID19 cases have been reported at Texas AampMFor reference in the pre
1299079376366194689,2020-08-28 08:41:09+00:00, ,1299265751749210112,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
1045994888909606912,2020-08-28 08:24:12+00:00, ,1299261488042041344,en,Brazos County Health District Texas AampM officials say majority of new COVID19 cases are offcampus 
1135769341620772866,2020-08-28 07:34:08+00:00, ,1299248889091035136,en,RT  I cant believe sororitiesfraternities at TAMU are like guys we are so OPPRESSED we had to remove Greek letters from our so
21770520,2020-08-28 06:42:37+00:00, ,1299235923767562245,en,Hurricanes And Wildfires Are Colliding With The COVID19 Pandemic And Compounding The Risksby   from  Natural disasters during viral pandemics are much more dangerous than usual  compound disasters have complex ramifications 
937048283373015040,2020-08-28 05:57:42+00:00, ,1299224621309399040,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
2363436115,2020-08-28 05:56:09+00:00, ,1299224231016837120,en,RT  From 08142020 to 08252020 12 day period 497 COVID19 cases have been reported at Texas AampMFor reference in the pre
509688161,2020-08-28 05:55:16+00:00, ,1299224009565929474,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1061682849705836547,2020-08-28 05:49:55+00:00, ,1299222663068635137,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
907022272313090049,2020-08-28 05:41:13+00:00, ,1299220473134362626,en,RT   s COVID19 dashboard has now been updated through 08252020 497 cases have been reported in the Texas AampM Communi
379471685,2020-08-28 05:38:45+00:00, ,1299219852239032320,en,All stats were obtained from  on 08282020
379471685,2020-08-28 05:33:49+00:00, ,1299218611098333186,en,From 08142020 to 08252020 12 day period 497 COVID19 cases have been reported at Texas AampMFor reference in the preceding 3 weeks from 07252020 to 08142020 the entirety of Brazos county reported just 470 COVID19 cases
1114182987581673473,2020-08-28 05:33:18+00:00, ,1299218477601914880,en,New research article from Gomer lab on potential  for  like symptoms     
379471685,2020-08-28 05:31:05+00:00, ,1299217922137747459,en, s COVID19 dashboard has now been updated through 08252020 497 cases have been reported in the Texas AampM Community492 of those cases are studentsBelow are graphical representations of all COVID19 cases at Texas AampM University through 08252020 
2694257575,2020-08-28 05:26:25+00:00, ,1299216748923760640,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1668743185,2020-08-28 05:23:09+00:00, ,1299215925510504449,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
22583220,2020-08-28 05:21:26+00:00, ,1299215494516477952,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
2869727478,2020-08-28 05:09:20+00:00, ,1299212449393106944,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
3321514333,2020-08-28 04:56:53+00:00, ,1299209315698475008,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
2890186697,2020-08-28 04:30:19+00:00, ,1299202628644229120,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
390277164,2020-08-28 04:13:31+00:00, ,1299198400907354112,en,RT   on    officials say their students and staff are following all safety protocols when it comes to COV
2233426202,2020-08-28 04:10:58+00:00, ,1299197760416231425,en, on    officials say their students and staff are following all safety protocols when it comes to COVID19 They joined the  to talk about how tests and reporting are going on campus STORY  
390277164,2020-08-28 03:50:40+00:00, ,1299192650508238848,en,Right now in the classroom the students are behaving beautifully It feels like things are going well 
4236875068,2020-08-28 03:43:36+00:00, ,1299190873373077504,en,RT  Texas AampM has launched their COVID19 dashboard What we know 407 AampM students have tested positive for COVID19 358 o
2931400362,2020-08-28 03:12:52+00:00, ,1299183139802103809,en,RT  I cant believe sororitiesfraternities at TAMU are like guys we are so OPPRESSED we had to remove Greek letters from our so
898681729,2020-08-28 02:53:32+00:00, ,1299178272710971394,en,RT  Texas AampM has launched their COVID19 dashboard What we know 407 AampM students have tested positive for COVID19 358 o
482674692,2020-08-28 02:28:24+00:00, ,1299171947813548032,en,RT   and  officials updated the public on AampMs COVID19 Dashboard clusters of positive cases Midnight Ye
948646406474084354,2020-08-28 02:28:17+00:00, ,1299171917962735616,en,RT   and  officials updated the public on AampMs COVID19 Dashboard clusters of positive cases Midnight Ye
25530716,2020-08-28 02:24:04+00:00, ,1299170859056345094,en,WT will get about 1000 Curative COVID19 mouth swab tests a month from the Texas AampM University System producing results in about 30 hours
1259444557,2020-08-28 01:51:42+00:00, ,1299162712996565004,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
948646406474084354,2020-08-28 01:51:29+00:00, ,1299162657216434176,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
3191031725,2020-08-28 01:36:05+00:00, ,1299158781608296450,en,RT   and  officials updated the public on AampMs COVID19 Dashboard clusters of positive cases Midnight Ye
52884959,2020-08-28 01:32:38+00:00, ,1299157915622936576,en, and  officials updated the public on AampMs COVID19 Dashboard clusters of positive cases Midnight Yell  more at an Aug 27 press conference
904018789,2020-08-28 01:28:38+00:00, ,1299156906154622977,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
798444038,2020-08-28 01:17:37+00:00, ,1299154134034198528,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
938935155703545856,2020-08-28 00:58:50+00:00, ,1299149408173527041,en,RT  I cant believe sororitiesfraternities at TAMU are like guys we are so OPPRESSED we had to remove Greek letters from our so
559530883,2020-08-28 00:51:52+00:00, ,1299147656044838912,en,2 7620 Dr Kevin R WheelanBaylor Heart and Vascular Hospital Dallas amp Dr Peter McCulloughTexas AampM School of Medicine issued letter supporting EUA of hydroxychloroquine for outpatient treatment and prophylaxis for COVID19 
1149804924,2020-08-28 00:49:31+00:00, ,1299147064794918922,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
112643681,2020-08-28 00:45:01+00:00, ,1299145929807847426,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
15035209,2020-08-28 00:42:09+00:00, ,1299145210660884480,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
2563748143,2020-08-28 00:24:39+00:00, ,1299140806037712900,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
2363436115,2020-08-28 00:23:38+00:00, ,1299140548427685888,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
19811171,2020-08-28 00:15:00+00:00, ,1299138377040752643,en,ICYMI Texas AampM AD Ross Bjork said Wednesday on the Studio 12 radio show the schools athletics department is handling COVID19 well and said Saturdays FCS opener will provide important COVID19 data
1197727027765358592,2020-08-27 23:51:47+00:00, ,1299132532596920323,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
2316037735,2020-08-27 23:45:27+00:00, ,1299130941202485248,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
371990239,2020-08-27 23:43:43+00:00, ,1299130504420220929,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
576386309,2020-08-27 23:30:01+00:00, ,1299127054407995393,en,ICYMI Texas AampM AD Ross Bjork said Wednesday on the Studio 12 radio show the schools athletics department is handling COVID19 well and said Saturdays FCS opener will provide important COVID19 data
126110399,2020-08-27 23:28:09+00:00, ,1299126586344697858,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
353937461,2020-08-27 23:15:00+00:00, ,1299123277562953729,en,ICYMI Texas AampM AD Ross Bjork said Wednesday on the Studio 12 radio show the schools athletics department is handling COVID19 well and said Saturdays FCS opener will provide important COVID19 data
485188626,2020-08-27 23:04:57+00:00, ,1299120746212532230,en,RT  Only the first Texas AampM Midnight Yell Practice will be virtual at this point according to a university official The
170139958,2020-08-27 23:04:31+00:00, ,1299120640398626817,en,Only the first Texas AampM Midnight Yell Practice will be virtual at this point according to a university official The following weeks will be decided on a rolling basis as the university monitors COVID19 in the community Everything is also subject to local amp state crowd rules
2740175405,2020-08-27 22:38:20+00:00, ,1299114047950983170,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
1270075974877618176,2020-08-27 22:37:05+00:00, ,1299113734514847744,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
73100680,2020-08-27 22:28:50+00:00,1c69a67ad480e1b1,1299111659601113089,en,  Thought I had previously shared Clery does require COVID reporting Just Google Clery COVID and you will see a link to the  and the   and we called the DOE regarding identifying the facility Serious illness is section 62 of the Clery Handbook
2715804474,2020-08-27 22:28:36+00:00, ,1299111600880836611,en,RT  Bootcamp is  amp  week is Aug 31  Sept 4 where you can try Boxing and General Bootcamp  before the programs officially
3259260470,2020-08-27 22:12:38+00:00, ,1299107580917288960,en,RT  Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community 
2938174490,2020-08-27 22:08:06+00:00, ,1299106439307251712,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
965246640398393344,2020-08-27 22:04:28+00:00, ,1299105527990046727,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
17237540,2020-08-27 22:02:02+00:00, ,1299104914879262720,en,Texas AampM has launched a  dashboard to share data about cases and testing in the Aggie community Remember Aggies Stay safe and dont pass it back 
871500344991379456,2020-08-27 22:01:29+00:00, ,1299104777708728320,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
71686836,2020-08-27 21:57:33+00:00, ,1299103786888302592,en,Todays news conference with Texas AampM officials and Brazos County alternate health authority Dr Seth Sullivan is available for review at  
17974323,2020-08-27 21:57:16+00:00,00a4bbcc0dcd7572,1299103714725318656,en,Bootcamp is  amp  week is Aug 31  Sept 4 where you can try Boxing and General Bootcamp  before the programs officially begin  Make sure to download the Texas AampM Rec Sports app  to reserve your spotAll video content was filmed before the COVID19 pandemic 
1010714070020952064,2020-08-27 21:54:34+00:00, ,1299103033507414018,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
716413345465634820,2020-08-27 21:52:55+00:00, ,1299102618871103494,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1277462784805154816,2020-08-27 21:48:43+00:00, ,1299101565320671232,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1720602498,2020-08-27 21:38:16+00:00, ,1299098932207931393,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
931214080374919173,2020-08-27 21:34:09+00:00, ,1299097899515686918,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
147783195,2020-08-27 21:33:31+00:00, ,1299097738290909184,en,RT  Press briefing with  and  addressing the expected increase in COVID numbers since Aggies started back h
3442511293,2020-08-27 21:22:50+00:00, ,1299095047724568577,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
753851953,2020-08-27 21:19:52+00:00, ,1299094304145707008,en,RT  Thread on what looks like  spikes at TAMU 13 positivity rate I dont know what the testing approach is at TAMU
1096096124212051968,2020-08-27 21:19:49+00:00, ,1299094289792798723,en,RT  Press briefing with  and  addressing the expected increase in COVID numbers since Aggies started back h
753851953,2020-08-27 21:19:49+00:00, ,1299094289306341376,en,Thread on what looks like  spikes at TAMU 13 positivity rate I dont know what the testing approach is at TAMU but this positivity with 350 infected is concerning  
1144682201730211842,2020-08-27 21:16:14+00:00, ,1299093388973813760,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
1262508177020669954,2020-08-27 21:15:32+00:00, ,1299093210933981184,en,Watching this Covid briefing for Brazos CountyTAMU and I cannot believe they are just ignoring the problem that is happening here This increase in cases is to be expected THEN WE SHOULDNT BE HERE
99970849,2020-08-27 21:14:24+00:00, ,1299092927159951362,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1212484874130444288,2020-08-27 21:12:56+00:00, ,1299092559516573697,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
309696288,2020-08-27 21:11:19+00:00, ,1299092149846368262,en,RT  Press briefing with  and  addressing the expected increase in COVID numbers since Aggies started back h
24043253,2020-08-27 21:10:21+00:00, ,1299091907121950722,en,   Were you outside If so I suggest you read up on this virus amp your actual risk when outside Unless someone sneezes on you or coughs in your face I think you should calm down
3140657916,2020-08-27 21:09:46+00:00, ,1299091761877446656,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
714149410419175424,2020-08-27 21:09:06+00:00, ,1299091592427589633,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1293070644343709696,2020-08-27 21:08:59+00:00, ,1299091564954824705,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
714955166,2020-08-27 21:08:52+00:00, ,1299091535510810626,en,Press briefing with  and  addressing the expected increase in COVID numbers since Aggies started back happening NOW on   Buta university official just confirmed for me that Texas AampM is NOT shutting down
482674692,2020-08-27 21:07:37+00:00, ,1299091220078235650,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
3212971379,2020-08-27 21:04:33+00:00, ,1299090449223868417,en,RT  Watch now as the Brazos County Health District holds a briefing with Texas AampM officials regarding the universitys COVID19
19811171,2020-08-27 21:03:40+00:00, ,1299090226124648450,en,Watch now as the Brazos County Health District holds a briefing with Texas AampM officials regarding the universitys COVID19 response
390277164,2020-08-27 21:00:36+00:00, ,1299089456125939715,en,RT  Just a few minutes until Dr Sullivan from the  and some  officials speak on COVID19 reporting on campus
2233426202,2020-08-27 20:58:42+00:00,9ce0f1d2eb5998ce,1299088976800894976,en,Just a few minutes until Dr Sullivan from the  and some  officials speak on COVID19 reporting on campus You can watch the press conference LIVE on  Facebook page 
1478085319,2020-08-27 20:52:48+00:00, ,1299087493346852865,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
1252308743611723776,2020-08-27 20:47:47+00:00, ,1299086229275914241,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
194355896,2020-08-27 20:47:46+00:00, ,1299086222757781504,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
2537960903,2020-08-27 20:33:02+00:00, ,1299082516280811544,en,RT  BREAKING Texas AampM has launched their COVID19 dashboard What we know 407 AampM students have tested positive for C
369557282,2020-08-27 20:31:16+00:00, ,1299082070958972943,en,Theres still time to participate in COVID19 testing at  Texas Union until 4 pm or DKR Memorial Stadium until 430 pm If you cant make it today go tomorrow14 pm  Jester West 8 am430 pm  Longhorn Wellness Center 
1439536621,2020-08-27 20:30:32+00:00, ,1299081888104095762,en, I actually cant find the tamu dashboard just going through the coronavirus page
1252712930233257984,2020-08-27 20:22:11+00:00, ,1299079787655368705,en,RT  Texas AampM Launches COVID19 Random Testing Program  Dean Shawn Gibbs  
838197222944686084,2020-08-27 20:21:19+00:00, ,1299079566435201024,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
1252712930233257984,2020-08-27 20:16:53+00:00, ,1299078451014623232,en,RT  Five health experts on the states coronavirus data backlog and what to expect as schools reopen  Dr Angela Clenden
839481563150692353,2020-08-27 20:15:09+00:00, ,1299078014454640640,en,RT  Five health experts on the states coronavirus data backlog and what to expect as schools reopen  Dr Angela Clenden
2393325458,2020-08-27 20:01:34+00:00, ,1299074596101070853,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
598470349,2020-08-27 19:50:27+00:00, ,1299071801432080384,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
1295347744413024258,2020-08-27 19:49:02+00:00, ,1299071443574099968,en, lab preps for 19  Texas AampMs Chief Manufacturing Officer Dr William Jay Treat says that moving from discovery to actual production will be quick but not immediate and they will need to  80100 people  bitly3j2qmyd
135936886,2020-08-27 19:39:59+00:00, ,1299069164498415617,en,RT  Hurricanes and wildfires are currently threatening millions of Americans homes and communitiesA  professor wa
41186673,2020-08-27 19:32:10+00:00, ,1299067200997912581,en,   Here is student specific information 
712876681141334016,2020-08-27 19:29:42+00:00, ,1299066580165328898,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
52884959,2020-08-27 19:28:29+00:00, ,1299066274010599424,en,RT  Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 faculty
2363436115,2020-08-27 19:27:54+00:00, ,1299066125980962816,en,Texas AampM has quietly updated their COVID19 dashboard with data from this last weekendAug 23 40 students 1 facultystaff test positiveAug 24 44 students test positiveUpdated overall testing positivity 131
2316329137,2020-08-27 19:26:17+00:00, ,1299065718533754881,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
41186673,2020-08-27 19:25:20+00:00, ,1299065477818392577,en,   Howdy We understand this can be concerning For all positive results students will be contacted by the Brazos Co Health District as well as one of our staff members Please be patient with us Id recommend visiting our website at  for more info
1059960464774479872,2020-08-27 19:19:26+00:00, ,1299063996625059840,en,HAHAHA You mean the same university that is using COVID19 as an excuse to silence Black Lives Matter and antiSully Statue discourse via restricting protests and banning chalk GOOD JOKE LOL 
369003092,2020-08-27 19:17:12+00:00, ,1299063433225265155,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
2303814980,2020-08-27 19:13:38+00:00, ,1299062536843726848,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
2555915102,2020-08-27 19:13:26+00:00, ,1299062483987116034,en,RT  I cant believe sororitiesfraternities at TAMU are like guys we are so OPPRESSED we had to remove Greek letters from our so
1090345371681857537,2020-08-27 18:55:25+00:00, ,1299057951144062977,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
15950629,2020-08-27 18:49:21+00:00, ,1299056426187403269,en,  No and my son is asking why I want him to keep emailing and calling folks when he self reported on the   COVID portal per their instructions He has a point and there wont be many students doing anything outside of that They shouldnt have to
65980727,2020-08-27 18:37:50+00:00, ,1299053524689604608,en,RT  JImbo Fisher is no longer single with the Texas AampM coach saying he married girlfriend Courtney Harrison Just the bri
16696839,2020-08-27 18:36:56+00:00, ,1299053300025884672,en,RT  JImbo Fisher is no longer single with the Texas AampM coach saying he married girlfriend Courtney Harrison Just the bri
2452099813,2020-08-27 18:24:41+00:00, ,1299050218181160960,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
18155773,2020-08-27 18:18:53+00:00, ,1299048755279396866,en,JImbo Fisher is no longer single with the Texas AampM coach saying he married girlfriend Courtney Harrison Just the bride groom and minister at the ceremony with Fisher calling it a COVID wedding
185779042,2020-08-27 18:17:29+00:00, ,1299048406296547328,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
1154067344,2020-08-27 18:14:33+00:00, ,1299047665867673600,en,RT  AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself an
46845373,2020-08-27 18:14:29+00:00, ,1299047648595447815,en,Jimbo Fisher said it was Courtney him and the preacher at their wedding in BryanCollege Station this summer Called it a COVID wedding
24127368,2020-08-27 18:12:59+00:00, ,1299047272357953536,en,AampM HC Jimbo Fisher Courtney and I got married here in College Station It was a big ceremony  it was her and myself and the preacher It was a COVID wedding but Im very blessed to have Courtney
2670740413,2020-08-27 18:11:11+00:00, ,1299046819213840385,en,RT  I cant believe sororitiesfraternities at TAMU are like guys we are so OPPRESSED we had to remove Greek letters from our so
229745537,2020-08-27 18:09:07+00:00, ,1299046298201534470,en,RT  The North Texas Food Bank will distribute food on Friday August 28 8 am  11 am while supply lasts at Lone Sta
44697313,2020-08-27 18:03:20+00:00, ,1299044841779793921,en,Howdy Ags Did you know that we disinfect each bus with vital oxide each week This is one of the many steps we take to help keep everyone safe who rides the Aggie Spirit Bus For more information go to     
44696868,2020-08-27 18:03:19+00:00, ,1299044841117057026,en,Howdy Ags Did you know that we disinfect each bus with vital oxide each week This is one of the many steps we take to help keep everyone safe who rides the Aggie Spirit Bus For more information go to     
1962841400,2020-08-27 18:03:19+00:00, ,1299044840844472326,en,Howdy Ags Did you know that we disinfect each bus with vital oxide each week This is one of the many steps we take to help keep everyone safe who rides the Aggie Spirit Bus For more information go to     
906261689997385734,2020-08-27 18:00:00+00:00, ,1299044003653058560,en,Undergraduate Studies will continue to offer  a mix of online and in person services throughout the Fall semester Check our dedicated COVID19 webpage to see changes to specific programs       
1252420540087914496,2020-08-27 17:58:12+00:00, ,1299043553516101634,en,RT  The North Texas Food Bank will distribute food on Friday August 28 8 am  11 am while supply lasts at Lone Sta
46910766,2020-08-27 17:56:39+00:00, ,1299043162984517634,en,RT  The North Texas Food Bank will distribute food on Friday August 28 8 am  11 am while supply lasts at Lone Sta
948772262,2020-08-27 17:47:12+00:00,e0060cda70f5f341,1299040783249612800,en,I rlly want to go out tonight and drink man do I miss college station and forever wish COVID didnt exist
814391136,2020-08-27 17:26:20+00:00, ,1299035533633638401,en,RT  Some college comparisons on Covid cases so far Michigan State 49 U of Michigan 281 Notre Dame 473 U of Texas 483
